unixtime,belgium,denmark_west,denmark_east,france,netherlands,norway,sweden,switzerland,czech_republic,germany,italy,slovenia,hungary
1457586000,24.26,20.94,20.94,24.56,21.59,20.94,20.94,28.49,19.6,20.94,31.0,23.64,18.15
1457586900,25.11,21.6,21.73,25.44,22.3,21.73,21.73,33.05,20.7,21.6,33.09,24.5,20.7
1457587800,25.11,21.6,21.73,25.44,22.3,21.73,21.73,33.05,20.7,21.6,33.09,24.5,20.7
1457588700,25.11,21.6,21.73,25.44,22.3,21.73,21.73,33.05,20.7,21.6,33.09,24.5,20.7
1457589600,25.11,21.6,21.73,25.44,22.3,21.73,21.73,33.05,20.7,21.6,33.09,24.5,20.7
1457590500,28.48,23.48,23.48,28.48,28.48,23.06,23.48,35.46,28.3,28.48,39.57,25.8,28.3
1457591400,28.48,23.48,23.48,28.48,28.48,23.06,23.48,35.46,28.3,28.48,39.57,25.8,28.3
1457592300,28.48,23.48,23.48,28.48,28.48,23.06,23.48,35.46,28.3,28.48,39.57,25.8,28.3
1457593200,28.48,23.48,23.48,28.48,28.48,23.06,23.48,35.46,28.3,28.48,39.57,25.8,28.3
1457594100,35.44,25.56,25.56,35.44,35.44,25.56,25.56,37.32,35.07,35.44,42.04,38.99,35.07
1457595000,35.44,25.56,25.56,35.44,35.44,25.56,25.56,37.32,35.07,35.44,42.04,38.99,35.07
1457595900,35.44,25.56,25.56,35.44,35.44,25.56,25.56,37.32,35.07,35.44,42.04,38.99,35.07
1457596800,35.44,25.56,25.56,35.44,35.44,25.56,25.56,37.32,35.07,35.44,42.04,38.99,35.07
1457597700,45.4,31.23,31.23,45.09,36.62,31.23,31.23,38.09,33.38,31.99,48.59,37.42,33.38
1457598600,45.4,31.23,31.23,45.09,36.62,31.23,31.23,38.09,33.38,31.99,48.59,37.42,33.38
1457599500,45.4,31.23,31.23,45.09,36.62,31.23,31.23,38.09,33.38,31.99,48.59,37.42,33.38
1457600400,45.4,31.23,31.23,45.09,36.62,31.23,31.23,38.09,33.38,31.99,48.59,37.42,33.38
1457601300,44.34,29.33,29.33,44.01,34.78,29.33,29.33,37.94,30.5,30.07,46.78,34.0,30.5
1457602200,44.34,29.33,29.33,44.01,34.78,29.33,29.33,37.94,30.5,30.07,46.78,34.0,30.5
1457603100,44.34,29.33,29.33,44.01,34.78,29.33,29.33,37.94,30.5,30.07,46.78,34.0,30.5
1457604000,44.34,29.33,29.33,44.01,34.78,29.33,29.33,37.94,30.5,30.07,46.78,34.0,30.5
1457604900,37.99,24.95,24.95,37.69,30.31,24.95,24.95,36.08,26.0,25.53,40.0,30.53,26.0
1457605800,37.99,24.95,24.95,37.69,30.31,24.95,24.95,36.08,26.0,25.53,40.0,30.53,26.0
1457606700,37.99,24.95,24.95,37.69,30.31,24.95,24.95,36.08,26.0,25.53,40.0,30.53,26.0
1457607600,37.99,24.95,24.95,37.69,30.31,24.95,24.95,36.08,26.0,25.53,40.0,30.53,26.0
1457608500,35.53,24.38,24.38,35.27,28.27,23.41,24.38,35.07,25.0,24.71,38.3,29.26,25.0
1457609400,35.53,24.38,24.38,35.27,28.27,23.41,24.38,35.07,25.0,24.71,38.3,29.26,25.0
1457610300,35.53,24.38,24.38,35.27,28.27,23.41,24.38,35.07,25.0,24.71,38.3,29.26,25.0
1457611200,35.53,24.38,24.38,35.27,28.27,23.41,24.38,35.07,25.0,24.71,38.3,29.26,25.0
1457612100,26.35,24.67,24.67,26.35,26.35,23.02,24.67,33.03,25.0,26.35,34.0,29.1,25.0
1457613000,26.35,24.67,24.67,26.35,26.35,23.02,24.67,33.03,25.0,26.35,34.0,29.1,25.0
1457613900,26.35,24.67,24.67,26.35,26.35,23.02,24.67,33.03,25.0,26.35,34.0,29.1,25.0
1457614800,26.35,24.67,24.67,26.35,26.35,23.02,24.67,33.03,25.0,26.35,34.0,29.1,25.0
1457615700,25.0,24.38,24.38,25.0,25.0,22.93,24.38,33.04,25.0,25.0,34.0,29.5,25.0
1457616600,25.0,24.38,24.38,25.0,25.0,22.93,24.38,33.04,25.0,25.0,34.0,29.5,25.0
1457617500,25.0,24.38,24.38,25.0,25.0,22.93,24.38,33.04,25.0,25.0,34.0,29.5,25.0
1457618400,25.0,24.38,24.38,25.0,25.0,22.93,24.38,33.04,25.0,25.0,34.0,29.5,25.0
1457619300,25.0,24.06,24.06,25.0,25.0,22.82,24.06,34.05,25.45,25.0,36.53,30.1,25.45
1457620200,25.0,24.06,24.06,25.0,25.0,22.82,24.06,34.05,25.45,25.0,36.53,30.1,25.45
1457621100,25.0,24.06,24.06,25.0,25.0,22.82,24.06,34.05,25.45,25.0,36.53,30.1,25.45
1457622000,25.0,24.06,24.06,25.0,25.0,22.82,24.06,34.05,25.45,25.0,36.53,30.1,25.45
1457622900,24.89,24.03,24.03,24.89,24.89,22.73,24.03,34.08,25.81,24.89,38.29,30.1,25.81
1457623800,24.89,24.03,24.03,24.89,24.89,22.73,24.03,34.08,25.81,24.89,38.29,30.1,25.81
1457624700,24.89,24.03,24.03,24.89,24.89,22.73,24.03,34.08,25.81,24.89,38.29,30.1,25.81
1457625600,24.89,24.03,24.03,24.89,24.89,22.73,24.03,34.08,25.81,24.89,38.29,30.1,25.81
1457626500,25.03,24.03,24.03,25.03,25.03,22.77,24.03,34.89,27.41,25.03,41.0,32.16,27.41
1457627400,25.03,24.03,24.03,25.03,25.03,22.77,24.03,34.89,27.41,25.03,41.0,32.16,27.41
1457628300,25.03,24.03,24.03,25.03,25.03,22.77,24.03,34.89,27.41,25.03,41.0,32.16,27.41
1457629200,25.03,24.03,24.03,25.03,25.03,22.77,24.03,34.89,27.41,25.03,41.0,32.16,27.41
1457630100,29.95,24.75,24.98,29.95,29.95,22.95,24.98,35.43,31.98,29.95,45.6,35.53,31.98
1457631000,29.95,24.75,24.98,29.95,29.95,22.95,24.98,35.43,31.98,29.95,45.6,35.53,31.98
1457631900,29.95,24.75,24.98,29.95,29.95,22.95,24.98,35.43,31.98,29.95,45.6,35.53,31.98
1457632800,29.95,24.75,24.98,29.95,29.95,22.95,24.98,35.43,31.98,29.95,45.6,35.53,31.98
1457633700,35.49,26.78,26.78,35.49,35.49,23.19,26.78,40.13,40.98,35.49,54.57,45.63,40.98
1457634600,35.49,26.78,26.78,35.49,35.49,23.19,26.78,40.13,40.98,35.49,54.57,45.63,40.98
1457635500,35.49,26.78,26.78,35.49,35.49,23.19,26.78,40.13,40.98,35.49,54.57,45.63,40.98
1457636400,35.49,26.78,26.78,35.49,35.49,23.19,26.78,40.13,40.98,35.49,54.57,45.63,40.98
1457637300,44.96,25.47,25.47,44.98,39.8,23.39,25.47,39.97,39.95,37.79,62.64,44.5,39.95
1457638200,44.96,25.47,25.47,44.98,39.8,23.39,25.47,39.97,39.95,37.79,62.64,44.5,39.95
1457639100,44.96,25.47,25.47,44.98,39.8,23.39,25.47,39.97,39.95,37.79,62.64,44.5,39.95
1457640000,44.96,25.47,25.47,44.98,39.8,23.39,25.47,39.97,39.95,37.79,62.64,44.5,39.95
1457640900,36.29,24.23,24.23,36.85,31.09,24.23,24.23,35.32,33.0,30.02,42.61,35.55,33.0
1457641800,36.29,24.23,24.23,36.85,31.09,24.23,24.23,35.32,33.0,30.02,42.61,35.55,33.0
1457642700,36.29,24.23,24.23,36.85,31.09,24.23,24.23,35.32,33.0,30.02,42.61,35.55,33.0
1457643600,36.29,24.23,24.23,36.85,31.09,24.23,24.23,35.32,33.0,30.02,42.61,35.55,33.0
1457644500,30.87,23.36,23.36,31.3,27.0,23.36,23.36,35.07,26.84,25.31,40.59,32.5,26.84
1457645400,30.87,23.36,23.36,31.3,27.0,23.36,23.36,35.07,26.84,25.31,40.59,32.5,26.84
1457646300,30.87,23.36,23.36,31.3,27.0,23.36,23.36,35.07,26.84,25.31,40.59,32.5,26.84
1457647200,30.87,23.36,23.36,31.3,27.0,23.36,23.36,35.07,26.84,25.31,40.59,32.5,26.84
1457648100,28.28,22.17,22.17,28.69,24.52,22.17,22.17,34.41,25.49,22.72,37.0,31.49,25.49
1457649000,28.28,22.17,22.17,28.69,24.52,22.17,22.17,34.41,25.49,22.72,37.0,31.49,25.49
1457649900,28.28,22.17,22.17,28.69,24.52,22.17,22.17,34.41,25.49,22.72,37.0,31.49,25.49
1457650800,28.28,22.17,22.17,28.69,24.52,22.17,22.17,34.41,25.49,22.72,37.0,31.49,25.49
1457651700,30.96,21.23,21.23,31.82,22.96,21.23,21.23,33.24,21.9,21.32,34.0,26.44,21.9
1457652600,30.96,21.23,21.23,31.82,22.96,21.23,21.23,33.24,21.9,21.32,34.0,26.44,21.9
1457653500,30.96,21.23,21.23,31.82,22.96,21.23,21.23,33.24,21.9,21.32,34.0,26.44,21.9
1457654400,30.96,21.23,21.23,31.82,22.96,21.23,21.23,33.24,21.9,21.32,34.0,26.44,21.9
1457655300,28.73,21.5,21.5,28.97,23.61,21.5,21.5,31.06,20.95,22.03,32.65,20.53,20.95
1457656200,28.73,21.5,21.5,28.97,23.61,21.5,21.5,31.06,20.95,22.03,32.65,20.53,20.95
1457657100,28.73,21.5,21.5,28.97,23.61,21.5,21.5,31.06,20.95,22.03,32.65,20.53,20.95
1457658000,28.73,21.5,21.5,28.97,23.61,21.5,21.5,31.06,20.95,22.03,32.65,20.53,20.95
1457658900,26.75,20.85,20.85,26.97,22.46,20.85,20.85,29.17,20.19,20.85,30.0,19.69,20.19
1457659800,26.75,20.85,20.85,26.97,22.46,20.85,20.85,29.17,20.19,20.85,30.0,19.69,20.19
1457660700,26.75,20.85,20.85,26.97,22.46,20.85,20.85,29.17,20.19,20.85,30.0,19.69,20.19
1457661600,26.75,20.85,20.85,26.97,22.46,20.85,20.85,29.17,20.19,20.85,30.0,19.69,20.19
1457662500,24.07,21.03,21.03,24.18,21.96,21.03,21.03,27.64,20.0,21.03,29.98,19.03,20.0
1457663400,24.07,21.03,21.03,24.18,21.96,21.03,21.03,27.64,20.0,21.03,29.98,19.03,20.0
1457664300,24.07,21.03,21.03,24.18,21.96,21.03,21.03,27.64,20.0,21.03,29.98,19.03,20.0
1457665200,24.07,21.03,21.03,24.18,21.96,21.03,21.03,27.64,20.0,21.03,29.98,19.03,20.0
1457666100,22.29,21.06,21.06,22.34,21.44,21.06,21.06,27.53,19.72,21.06,29.6,18.99,19.72
1457667000,22.29,21.06,21.06,22.34,21.44,21.06,21.06,27.53,19.72,21.06,29.6,18.99,19.72
1457667900,22.29,21.06,21.06,22.34,21.44,21.06,21.06,27.53,19.72,21.06,29.6,18.99,19.72
1457668800,22.29,21.06,21.06,22.34,21.44,21.06,21.06,27.53,19.72,21.06,29.6,18.99,19.72
1457669700,21.75,21.75,21.75,21.75,21.75,21.75,21.75,27.6,20.31,21.75,29.52,20.42,20.31
1457670600,21.75,21.75,21.75,21.75,21.75,21.75,21.75,27.6,20.31,21.75,29.52,20.42,20.31
1457671500,21.75,21.75,21.75,21.75,21.75,21.75,21.75,27.6,20.31,21.75,29.52,20.42,20.31
1457672400,21.75,21.75,21.75,21.75,21.75,21.75,21.75,27.6,20.31,21.75,29.52,20.42,20.31
1457673300,25.29,22.39,22.39,25.4,23.13,22.39,22.39,30.1,21.89,22.39,32.01,21.07,21.89
1457674200,25.29,22.39,22.39,25.4,23.13,22.39,22.39,30.1,21.89,22.39,32.01,21.07,21.89
1457675100,25.29,22.39,22.39,25.4,23.13,22.39,22.39,30.1,21.89,22.39,32.01,21.07,21.89
1457676000,25.29,22.39,22.39,25.4,23.13,22.39,22.39,30.1,21.89,22.39,32.01,21.07,21.89
1457676900,29.95,24.48,24.48,30.0,28.73,24.48,24.48,34.0,27.75,28.34,37.0,24.74,27.75
1457677800,29.95,24.48,24.48,30.0,28.73,24.48,24.48,34.0,27.75,28.34,37.0,24.74,27.75
1457678700,29.95,24.48,24.48,30.0,28.73,24.48,24.48,34.0,27.75,28.34,37.0,24.74,27.75
1457679600,29.95,24.48,24.48,30.0,28.73,24.48,24.48,34.0,27.75,28.34,37.0,24.74,27.75
1457680500,35.73,34.47,34.47,35.7,34.91,33.8,34.47,37.07,33.81,34.47,37.1,31.5,33.81
1457681400,35.73,34.47,34.47,35.7,34.91,33.8,34.47,37.07,33.81,34.47,37.1,31.5,33.81
1457682300,35.73,34.47,34.47,35.7,34.91,33.8,34.47,37.07,33.81,34.47,37.1,31.5,33.81
1457683200,35.73,34.47,34.47,35.7,34.91,33.8,34.47,37.07,33.81,34.47,37.1,31.5,33.81
1457684100,38.34,38.34,38.34,38.34,38.34,37.12,38.34,39.23,35.74,38.34,39.0,33.49,35.74
1457685000,38.34,38.34,38.34,38.34,38.34,37.12,38.34,39.23,35.74,38.34,39.0,33.49,35.74
1457685900,38.34,38.34,38.34,38.34,38.34,37.12,38.34,39.23,35.74,38.34,39.0,33.49,35.74
1457686800,38.34,38.34,38.34,38.34,38.34,37.12,38.34,39.23,35.74,38.34,39.0,33.49,35.74
1457687700,36.69,36.69,36.69,36.69,36.69,35.52,36.69,39.32,33.3,36.69,40.02,29.57,33.3
1457688600,36.69,36.69,36.69,36.69,36.69,35.52,36.69,39.32,33.3,36.69,40.02,29.57,33.3
1457689500,36.69,36.69,36.69,36.69,36.69,35.52,36.69,39.32,33.3,36.69,40.02,29.57,33.3
1457690400,36.69,36.69,36.69,36.69,36.69,35.52,36.69,39.32,33.3,36.69,40.02,29.57,33.3
1457691300,32.91,32.91,32.91,32.91,32.91,28.24,32.91,38.53,30.36,32.91,40.3,29.1,30.36
1457692200,32.91,32.91,32.91,32.91,32.91,28.24,32.91,38.53,30.36,32.91,40.3,29.1,30.36
1457693100,32.91,32.91,32.91,32.91,32.91,28.24,32.91,38.53,30.36,32.91,40.3,29.1,30.36
1457694000,32.91,32.91,32.91,32.91,32.91,28.24,32.91,38.53,30.36,32.91,40.3,29.1,30.36
1457694900,32.1,31.98,31.98,32.1,32.02,25.65,31.98,36.45,29.3,31.98,37.03,31.26,29.3
1457695800,32.1,31.98,31.98,32.1,32.02,25.65,31.98,36.45,29.3,31.98,37.03,31.26,29.3
1457696700,32.1,31.98,31.98,32.1,32.02,25.65,31.98,36.45,29.3,31.98,37.03,31.26,29.3
1457697600,32.1,31.98,31.98,32.1,32.02,25.65,31.98,36.45,29.3,31.98,37.03,31.26,29.3
1457698500,31.2,29.81,29.81,31.17,30.29,23.18,29.81,33.45,26.3,29.81,34.5,25.8,26.3
1457699400,31.2,29.81,29.81,31.17,30.29,23.18,29.81,33.45,26.3,29.81,34.5,25.8,26.3
1457700300,31.2,29.81,29.81,31.17,30.29,23.18,29.81,33.45,26.3,29.81,34.5,25.8,26.3
1457701200,31.2,29.81,29.81,31.17,30.29,23.18,29.81,33.45,26.3,29.81,34.5,25.8,26.3
1457702100,27.03,26.38,26.38,27.03,27.03,22.86,26.38,33.12,25.5,27.03,34.5,25.8,25.5
1457703000,27.03,26.38,26.38,27.03,27.03,22.86,26.38,33.12,25.5,27.03,34.5,25.8,25.5
1457703900,27.03,26.38,26.38,27.03,27.03,22.86,26.38,33.12,25.5,27.03,34.5,25.8,25.5
1457704800,27.03,26.38,26.38,27.03,27.03,22.86,26.38,33.12,25.5,27.03,34.5,25.8,25.5
1457705700,25.01,24.74,24.74,25.01,25.01,22.73,24.74,33.67,24.81,25.01,36.99,23.74,24.81
1457706600,25.01,24.74,24.74,25.01,25.01,22.73,24.74,33.67,24.81,25.01,36.99,23.74,24.81
1457707500,25.01,24.74,24.74,25.01,25.01,22.73,24.74,33.67,24.81,25.01,36.99,23.74,24.81
1457708400,25.01,24.74,24.74,25.01,25.01,22.73,24.74,33.67,24.81,25.01,36.99,23.74,24.81
1457709300,24.92,24.32,24.32,24.92,24.92,22.6,24.32,34.45,24.92,24.92,37.0,23.92,24.92
1457710200,24.92,24.32,24.32,24.92,24.92,22.6,24.32,34.45,24.92,24.92,37.0,23.92,24.92
1457711100,24.92,24.32,24.32,24.92,24.92,22.6,24.32,34.45,24.92,24.92,37.0,23.92,24.92
1457712000,24.92,24.32,24.32,24.92,24.92,22.6,24.32,34.45,24.92,24.92,37.0,23.92,24.92
1457712900,24.88,24.28,24.28,24.88,24.88,22.59,24.28,34.44,24.74,24.88,37.0,25.8,24.74
1457713800,24.88,24.28,24.28,24.88,24.88,22.59,24.28,34.44,24.74,24.88,37.0,25.8,24.74
1457714700,24.88,24.28,24.28,24.88,24.88,22.59,24.28,34.44,24.74,24.88,37.0,25.8,24.74
1457715600,24.88,24.28,24.28,24.88,24.88,22.59,24.28,34.44,24.74,24.88,37.0,25.8,24.74
1457716500,27.9,27.23,27.23,27.9,27.9,22.76,27.23,34.49,29.1,27.9,38.5,28.5,29.43
1457717400,27.9,27.23,27.23,27.9,27.9,22.76,27.23,34.49,29.1,27.9,38.5,28.5,29.43
1457718300,27.9,27.23,27.23,27.9,27.9,22.76,27.23,34.49,29.1,27.9,38.5,28.5,29.43
1457719200,27.9,27.23,27.23,27.9,27.9,22.76,27.23,34.49,29.1,27.9,38.5,28.5,29.43
1457720100,32.55,32.55,32.55,32.55,32.55,23.29,32.55,36.9,33.8,32.55,45.84,42.22,36.3
1457721000,32.55,32.55,32.55,32.55,32.55,23.29,32.55,36.9,33.8,32.55,45.84,42.22,36.3
1457721900,32.55,32.55,32.55,32.55,32.55,23.29,32.55,36.9,33.8,32.55,45.84,42.22,36.3
1457722800,32.55,32.55,32.55,32.55,32.55,23.29,32.55,36.9,33.8,32.55,45.84,42.22,36.3
1457723700,35.69,32.43,32.43,35.69,35.69,23.19,32.43,37.52,34.7,35.69,55.01,42.84,36.26
1457724600,35.69,32.43,32.43,35.69,35.69,23.19,32.43,37.52,34.7,35.69,55.01,42.84,36.26
1457725500,35.69,32.43,32.43,35.69,35.69,23.19,32.43,37.52,34.7,35.69,55.01,42.84,36.26
1457726400,35.69,32.43,32.43,35.69,35.69,23.19,32.43,37.52,34.7,35.69,55.01,42.84,36.26
1457727300,34.87,24.34,24.34,35.38,30.69,24.34,24.34,35.04,30.75,30.33,40.04,35.4,30.75
1457728200,34.87,24.34,24.34,35.38,30.69,24.34,24.34,35.04,30.75,30.33,40.04,35.4,30.75
1457729100,34.87,24.34,24.34,35.38,30.69,24.34,24.34,35.04,30.75,30.33,40.04,35.4,30.75
1457730000,34.87,24.34,24.34,35.38,30.69,24.34,24.34,35.04,30.75,30.33,40.04,35.4,30.75
1457730900,27.15,24.42,24.42,27.19,26.8,22.97,24.42,34.0,25.6,26.77,36.29,25.81,26.17
1457731800,27.15,24.42,24.42,27.19,26.8,22.97,24.42,34.0,25.6,26.77,36.29,25.81,26.17
1457732700,27.15,24.42,24.42,27.19,26.8,22.97,24.42,34.0,25.6,26.77,36.29,25.81,26.17
1457733600,27.15,24.42,24.42,27.19,26.8,22.97,24.42,34.0,25.6,26.77,36.29,25.81,26.17
1457734500,31.53,23.23,23.23,31.82,29.1,22.53,23.23,33.69,23.85,28.2,34.99,25.81,23.85
1457735400,31.53,23.23,23.23,31.82,29.1,22.53,23.23,33.69,23.85,28.2,34.99,25.81,23.85
1457736300,31.53,23.23,23.23,31.82,29.1,22.53,23.23,33.69,23.85,28.2,34.99,25.81,23.85
1457737200,31.53,23.23,23.23,31.82,29.1,22.53,23.23,33.69,23.85,28.2,34.99,25.81,23.85
1457738100,32.55,22.07,22.07,33.44,26.06,22.07,22.07,31.38,22.53,25.21,33.5,21.03,22.53
1457739000,32.55,22.07,22.07,33.44,26.06,22.07,22.07,31.38,22.53,25.21,33.5,21.03,22.53
1457739900,32.55,22.07,22.07,33.44,26.06,22.07,22.07,31.38,22.53,25.21,33.5,21.03,22.53
1457740800,32.55,22.07,22.07,33.44,26.06,22.07,22.07,31.38,22.53,25.21,33.5,21.03,22.53
1457741700,29.01,22.47,22.47,29.01,29.01,22.47,22.47,24.97,24.6,29.01,36.37,24.2,24.6
1457742600,29.01,22.47,22.47,29.01,29.01,22.47,22.47,24.97,24.6,29.01,36.37,24.2,24.6
1457743500,29.01,22.47,22.47,29.01,29.01,22.47,22.47,24.97,24.6,29.01,36.37,24.2,24.6
1457744400,29.01,22.47,22.47,29.01,29.01,22.47,22.47,24.97,24.6,29.01,36.37,24.2,24.6
1457745300,26.1,22.33,22.33,26.1,26.1,22.33,22.33,23.59,22.93,26.1,32.73,22.7,22.93
1457746200,26.1,22.33,22.33,26.1,26.1,22.33,22.33,23.59,22.93,26.1,32.73,22.7,22.93
1457747100,26.1,22.33,22.33,26.1,26.1,22.33,22.33,23.59,22.93,26.1,32.73,22.7,22.93
1457748000,26.1,22.33,22.33,26.1,26.1,22.33,22.33,23.59,22.93,26.1,32.73,22.7,22.93
1457748900,25.69,22.28,22.28,25.69,25.69,22.28,22.28,22.57,22.65,25.69,31.85,22.24,22.65
1457749800,25.69,22.28,22.28,25.69,25.69,22.28,22.28,22.57,22.65,25.69,31.85,22.24,22.65
1457750700,25.69,22.28,22.28,25.69,25.69,22.28,22.28,22.57,22.65,25.69,31.85,22.24,22.65
1457751600,25.69,22.28,22.28,25.69,25.69,22.28,22.28,22.57,22.65,25.69,31.85,22.24,22.65
1457752500,24.5,22.28,22.28,24.5,24.5,22.28,22.28,20.93,21.73,24.5,31.0,21.3,21.73
1457753400,24.5,22.28,22.28,24.5,24.5,22.28,22.28,20.93,21.73,24.5,31.0,21.3,21.73
1457754300,24.5,22.28,22.28,24.5,24.5,22.28,22.28,20.93,21.73,24.5,31.0,21.3,21.73
1457755200,24.5,22.28,22.28,24.5,24.5,22.28,22.28,20.93,21.73,24.5,31.0,21.3,21.73
1457756100,23.26,22.4,22.4,23.26,23.26,22.4,22.4,21.01,21.96,23.26,30.46,21.5,21.96
1457757000,23.26,22.4,22.4,23.26,23.26,22.4,22.4,21.01,21.96,23.26,30.46,21.5,21.96
1457757900,23.26,22.4,22.4,23.26,23.26,22.4,22.4,21.01,21.96,23.26,30.46,21.5,21.96
1457758800,23.26,22.4,22.4,23.26,23.26,22.4,22.4,21.01,21.96,23.26,30.46,21.5,21.96
1457759700,24.5,22.67,22.67,24.5,24.5,22.67,22.67,21.32,22.33,24.5,31.86,23.7,22.33
1457760600,24.5,22.67,22.67,24.5,24.5,22.67,22.67,21.32,22.33,24.5,31.86,23.7,22.33
1457761500,24.5,22.67,22.67,24.5,24.5,22.67,22.67,21.32,22.33,24.5,31.86,23.7,22.33
1457762400,24.5,22.67,22.67,24.5,24.5,22.67,22.67,21.32,22.33,24.5,31.86,23.7,22.33
1457763300,25.45,22.72,22.72,25.45,25.45,22.72,22.72,22.54,22.58,25.45,33.29,20.58,22.68
1457764200,25.45,22.72,22.72,25.45,25.45,22.72,22.72,22.54,22.58,25.45,33.29,20.58,22.68
1457765100,25.45,22.72,22.72,25.45,25.45,22.72,22.72,22.54,22.58,25.45,33.29,20.58,22.68
1457766000,25.45,22.72,22.72,25.45,25.45,22.72,22.72,22.54,22.58,25.45,33.29,20.58,22.68
1457766900,25.51,22.86,22.86,25.51,25.51,22.46,22.86,24.77,23.5,25.51,36.0,25.8,25.91
1457767800,25.51,22.86,22.86,25.51,25.51,22.46,22.86,24.77,23.5,25.51,36.0,25.8,25.91
1457768700,25.51,22.86,22.86,25.51,25.51,22.46,22.86,24.77,23.5,25.51,36.0,25.8,25.91
1457769600,25.51,22.86,22.86,25.51,25.51,22.46,22.86,24.77,23.5,25.51,36.0,25.8,25.91
1457770500,28.91,23.47,23.47,28.91,28.91,22.57,23.47,26.49,26.5,28.91,37.5,25.9,28.06
1457771400,28.91,23.47,23.47,28.91,28.91,22.57,23.47,26.49,26.5,28.91,37.5,25.9,28.06
1457772300,28.91,23.47,23.47,28.91,28.91,22.57,23.47,26.49,26.5,28.91,37.5,25.9,28.06
1457773200,28.91,23.47,23.47,28.91,28.91,22.57,23.47,26.49,26.5,28.91,37.5,25.9,28.06
1457774100,30.09,24.79,24.79,30.09,30.09,22.89,24.79,26.89,28.13,30.09,37.5,30.1,29.32
1457775000,30.09,24.79,24.79,30.09,30.09,22.89,24.79,26.89,28.13,30.09,37.5,30.1,29.32
1457775900,30.09,24.79,24.79,30.09,30.09,22.89,24.79,26.89,28.13,30.09,37.5,30.1,29.32
1457776800,30.09,24.79,24.79,30.09,30.09,22.89,24.79,26.89,28.13,30.09,37.5,30.1,29.32
1457777700,29.26,24.79,24.79,29.26,29.26,23.26,24.79,25.17,26.47,29.26,37.0,28.72,27.22
1457778600,29.26,24.79,24.79,29.26,29.26,23.26,24.79,25.17,26.47,29.26,37.0,28.72,27.22
1457779500,29.26,24.79,24.79,29.26,29.26,23.26,24.79,25.17,26.47,29.26,37.0,28.72,27.22
1457780400,29.26,24.79,24.79,29.26,29.26,23.26,24.79,25.17,26.47,29.26,37.0,28.72,27.22
1457781300,28.44,24.29,24.29,28.44,28.44,22.99,24.29,23.57,25.02,28.44,36.0,25.89,25.97
1457782200,28.44,24.29,24.29,28.44,28.44,22.99,24.29,23.57,25.02,28.44,36.0,25.89,25.97
1457783100,28.44,24.29,24.29,28.44,28.44,22.99,24.29,23.57,25.02,28.44,36.0,25.89,25.97
1457784000,28.44,24.29,24.29,28.44,28.44,22.99,24.29,23.57,25.02,28.44,36.0,25.89,25.97
1457784900,27.6,23.03,23.03,27.6,27.6,22.72,23.03,22.8,23.74,27.6,30.97,25.89,24.99
1457785800,27.6,23.03,23.03,27.6,27.6,22.72,23.03,22.8,23.74,27.6,30.97,25.89,24.99
1457786700,27.6,23.03,23.03,27.6,27.6,22.72,23.03,22.8,23.74,27.6,30.97,25.89,24.99
1457787600,27.6,23.03,23.03,27.6,27.6,22.72,23.03,22.8,23.74,27.6,30.97,25.89,24.99
1457788500,25.01,22.48,22.48,25.01,25.01,22.48,22.48,21.67,22.44,25.01,27.28,24.52,23.28
1457789400,25.01,22.48,22.48,25.01,25.01,22.48,22.48,21.67,22.44,25.01,27.28,24.52,23.28
1457790300,25.01,22.48,22.48,25.01,25.01,22.48,22.48,21.67,22.44,25.01,27.28,24.52,23.28
1457791200,25.01,22.48,22.48,25.01,25.01,22.48,22.48,21.67,22.44,25.01,27.28,24.52,23.28
1457792100,23.38,22.28,22.28,23.38,23.38,22.28,22.28,21.35,21.68,23.38,28.0,23.82,22.92
1457793000,23.38,22.28,22.28,23.38,23.38,22.28,22.28,21.35,21.68,23.38,28.0,23.82,22.92
1457793900,23.38,22.28,22.28,23.38,23.38,22.28,22.28,21.35,21.68,23.38,28.0,23.82,22.92
1457794800,23.38,22.28,22.28,23.38,23.38,22.28,22.28,21.35,21.68,23.38,28.0,23.82,22.92
1457795700,22.96,22.23,22.23,22.96,22.96,22.23,22.23,20.92,21.43,22.96,31.44,23.87,22.8
1457796600,22.96,22.23,22.23,22.96,22.96,22.23,22.23,20.92,21.43,22.96,31.44,23.87,22.8
1457797500,22.96,22.23,22.23,22.96,22.96,22.23,22.23,20.92,21.43,22.96,31.44,23.87,22.8
1457798400,22.96,22.23,22.23,22.96,22.96,22.23,22.23,20.92,21.43,22.96,31.44,23.87,22.8
1457799300,23.67,22.38,22.38,23.67,23.67,22.38,22.38,21.48,21.95,23.67,34.99,23.8,23.11
1457800200,23.67,22.38,22.38,23.67,23.67,22.38,22.38,21.48,21.95,23.67,34.99,23.8,23.11
1457801100,23.67,22.38,22.38,23.67,23.67,22.38,22.38,21.48,21.95,23.67,34.99,23.8,23.11
1457802000,23.67,22.38,22.38,23.67,23.67,22.38,22.38,21.48,21.95,23.67,34.99,23.8,23.11
1457802900,27.07,23.95,23.95,27.07,27.07,22.65,23.95,25.87,25.77,27.07,35.83,29.77,27.98
1457803800,27.07,23.95,23.95,27.07,27.07,22.65,23.95,25.87,25.77,27.07,35.83,29.77,27.98
1457804700,27.07,23.95,23.95,27.07,27.07,22.65,23.95,25.87,25.77,27.07,35.83,29.77,27.98
